,feature,tfidf,mi_value,df_dep,df_nonDep,cpd
2707,smart,0.0,0.004475213862199281,2,1,0.3333333333333333
2728,social,0.0,0.010547634895469468,4,3,0.14285714285714285
2741,someone,0.0,0.025251570735229434,13,4,0.5294117647058824
2744,something,0.0,0.05094155389683229,28,6,0.6470588235294118
2747,son,0.0,0.009478573106979436,1,5,0.6666666666666666
2748,song,0.0,0.004639163578554617,1,2,0.3333333333333333
2749,soon,0.0,0.004475213862199281,2,1,0.3333333333333333
2752,sort,0.0,0.004475213862199281,2,1,0.3333333333333333
2759,south,0.0,0.004475213862199281,2,1,0.3333333333333333
2764,special,0.0,0.007511412231205749,3,2,0.2
2798,start,0.0,0.022217383649973672,12,3,0.6
2799,started,0.0,0.042085112976262495,17,11,0.21428571428571427
2800,starting,0.0,0.02084108947520611,10,4,0.42857142857142855
2803,state,0.0,0.013437296978133147,6,3,0.3333333333333333
2810,stay,0.0,0.007511412231205749,3,2,0.2
2819,step,0.0,0.006247034688436352,1,3,0.5
2825,still,0.0,0.05087947625699648,25,9,0.47058823529411764
2833,stop,0.0,0.02667146202632739,15,3,0.6666666666666666
2834,stopped,0.0,0.01027523787415664,6,1,0.7142857142857143
2839,story,0.0,0.0088183915378462,5,1,0.6666666666666666
2843,strangers,0.0,0.004475213862199281,2,1,0.3333333333333333
2852,strong,0.0,0.005918409128681631,3,1,0.5
2856,struggled,0.0,0.007511412231205749,3,2,0.2
2857,struggling,0.0,0.010713043329591993,3,4,0.14285714285714285
2858,stuck,0.0,0.007366125204724907,4,1,0.6
2859,student,0.0,0.01199018674113236,5,3,0.25
2860,students,0.0,0.007860159198602208,1,4,0.6
2864,stuff,0.0,0.01623735334965299,9,2,0.6363636363636364
2875,suddenly,0.0,0.0088183915378462,5,1,0.6666666666666666
2877,suffering,0.0,0.01027523787415664,6,1,0.7142857142857143
2883,suicidal,0.0,0.01027523787415664,6,1,0.7142857142857143
2887,summer,0.0,0.004639163578554617,1,2,0.3333333333333333
2893,super,0.0,0.0239950264835923,10,6,0.25
2905,surprised,0.0,0.007511412231205749,3,2,0.2
2926,take,0.0,0.029665154597664542,17,3,0.7
2927,taken,0.0,0.005918409128681631,3,1,0.5
2929,taking,0.0,0.014888995558983466,7,3,0.4
2931,talk,0.0,0.025132207033607572,15,2,0.7647058823529411
2932,talked,0.0,0.004475213862199281,2,1,0.3333333333333333
2933,talking,0.0,0.017629232152034255,11,1,0.8333333333333334
2944,teacher,0.0,0.007860159198602208,1,4,0.6
2945,teachers,0.0,0.004475213862199281,2,1,0.3333333333333333
2947,team,0.0,0.004475213862199281,2,1,0.3333333333333333
2949,tears,0.0,0.004639163578554617,1,2,0.3333333333333333
2955,teeth,0.0,0.007676088074605134,2,3,0.2
2956,tell,0.0,0.013310268294418502,7,2,0.5555555555555556
2957,telling,0.0,0.015026108074736599,6,4,0.2
2968,terms,0.0,0.004639163578554617,1,2,0.3333333333333333
2969,terrible,0.0,0.01027523787415664,6,1,0.7142857142857143
2972,test,0.0,0.007511412231205749,3,2,0.2
2979,thank,0.0,0.010713043329591993,3,4,0.14285714285714285
2982,thanks,0.0,0.0092843714662038,2,4,0.3333333333333333
2983,thats,0.0,0.004475213862199281,2,1,0.3333333333333333
2987,therapy,0.0,0.02214806874685763,13,2,0.7333333333333333
2995,thin,0.0,0.008954287188681836,4,2,0.3333333333333333
2996,thing,0.0,0.031319964731399065,15,6,0.42857142857142855
2997,things,0.0,0.05243510596424974,28,7,0.6
2998,think,0.0,0.04483301667701832,25,5,0.6666666666666666
2999,thinking,0.0,0.016345312742577986,8,3,0.45454545454545453
3000,thinks,0.0,0.011736694262543885,7,1,0.75
3002,though,0.0,0.014888995558983466,7,3,0.4
3003,thought,0.0,0.038745560754086965,22,4,0.6923076923076923
3008,three,0.0,0.010547634895469468,4,3,0.14285714285714285
3011,throughout,0.0,0.004475213862199281,2,1,0.3333333333333333
3025,time,0.16818700793198535,0.09490659030377402,38,25,0.20634920634920634
3028,tired,0.0,0.014673558930562297,9,1,0.8
3032,today,0.1788739126193966,0.08149151345944677,17,35,0.34615384615384615
3034,together,0.0,0.01358388218064877,5,4,0.1111111111111111
3036,told,0.0,0.03115935507214431,19,2,0.8095238095238095
3041,tomorrow,0.0,0.008954287188681836,4,2,0.3333333333333333
3044,tonight,0.0,0.0092843714662038,2,4,0.3333333333333333
3046,took,0.0,0.016472911385715897,7,4,0.2727272727272727
3048,top,0.0,0.0088183915378462,5,1,0.6666666666666666
3056,towards,0.0,0.007511412231205749,3,2,0.2
3057,town,0.0,0.007366125204724907,4,1,0.6
3068,traumatic,0.0,0.0088183915378462,5,1,0.6666666666666666
3073,treatment,0.0,0.013437296978133147,6,3,0.3333333333333333
3076,tried,0.0,0.01623735334965299,9,2,0.6363636363636364
3082,trouble,0.0,0.005918409128681631,3,1,0.5
3083,true,0.0,0.007860159198602208,1,4,0.6
3084,truly,0.0,0.005918409128681631,3,1,0.5
3088,try,0.0,0.022306507678512152,11,4,0.4666666666666667
3090,trying,0.0,0.03273896873850229,17,5,0.5454545454545454
3095,turn,0.0,0.01199018674113236,5,3,0.25
3104,two,0.0,0.03589800435248442,7,16,0.391304347826087
3117,uncomfortable,0.0,0.004475213862199281,2,1,0.3333333333333333
3167,us,0.0,0.01358388218064877,5,4,0.1111111111111111
3170,used,0.0,0.034192821945491884,20,3,0.7391304347826086
3173,using,0.0,0.007366125204724907,4,1,0.6
3175,usually,0.0,0.0088183915378462,5,1,0.6666666666666666
3201,video,0.0,0.007366125204724907,4,1,0.6
3216,voice,0.0,0.005918409128681631,3,1,0.5
3224,wait,0.0,0.007676088074605134,2,3,0.2
3225,waiting,0.0,0.005918409128681631,3,1,0.5
3226,wake,0.0,0.006247034688436352,1,3,0.5
3228,waking,0.0,0.004475213862199281,2,1,0.3333333333333333
3229,walk,0.0,0.005918409128681631,3,1,0.5
3231,walking,0.0,0.008954287188681836,4,2,0.3333333333333333
3235,wanna,0.0,0.005918409128681631,3,1,0.5
3236,want,0.0,0.08685630702423225,47,10,0.6491228070175439
3237,wanted,0.0,0.036824298700132,10,14,0.16666666666666666
3238,wanting,0.0,0.010547634895469468,4,3,0.14285714285714285
3239,wants,0.0,0.01027523787415664,6,1,0.7142857142857143
3240,ward,0.0,0.007366125204724907,4,1,0.6
3254,watching,0.0,0.010547634895469468,4,3,0.14285714285714285
3259,way,0.0,0.04330344776072697,22,7,0.5172413793103449
3262,wearing,0.0,0.004475213862199281,2,1,0.3333333333333333
3263,wedding,0.0,0.006247034688436352,1,3,0.5
3264,week,0.0,0.03420290577753035,19,4,0.6521739130434783
3265,weekend,0.0,0.004639163578554617,1,2,0.3333333333333333
3268,weeks,0.0,0.02976530537948962,15,5,0.5
3272,weight,0.0,0.01623735334965299,9,2,0.6363636363636364
3278,well,0.0,0.04936015631223038,25,8,0.5151515151515151
3280,went,0.0,0.04035135705672372,19,8,0.4074074074074074
3284,whatever,0.0,0.004639163578554617,1,2,0.3333333333333333
3295,whole,0.0,0.017924322323479035,8,4,0.3333333333333333
3300,wife,0.0,0.007860159198602208,1,4,0.6
3311,wish,0.0,0.004475213862199281,2,1,0.3333333333333333
3314,without,0.0,0.016345312742577986,8,3,0.45454545454545453
3316,woman,0.0,0.007676088074605134,2,3,0.2
3319,wonderful,0.0,0.014365917038738704,1,8,0.7777777777777778
3324,words,0.0,0.004475213862199281,2,1,0.3333333333333333
3325,work,0.0,0.041840248841867,20,8,0.42857142857142855
3328,working,0.0,0.013437296978133147,6,3,0.3333333333333333
3331,world,0.0,0.016973598179591265,4,7,0.2727272727272727
3337,worth,0.0,0.011853685370655224,6,2,0.5
3339,would,0.0,0.060189828320204794,33,7,0.65
3346,write,0.0,0.005918409128681631,3,1,0.5
3347,writing,0.0,0.004475213862199281,2,1,0.3333333333333333
3348,wrong,0.0,0.02066324298933683,12,2,0.7142857142857143
3349,wrote,0.0,0.005918409128681631,3,1,0.5
3358,year,0.0,0.09496213106479884,43,20,0.36507936507936506
3359,years,0.0,0.07544188032909031,20,29,0.1836734693877551
3363,yesterday,0.0,0.018062051483395403,7,5,0.16666666666666666
3365,yet,0.0,0.01199018674113236,5,3,0.25
3367,young,0.0,0.007366125204724907,4,1,0.6
