,feature,tfidf,mi_value,df_dep,df_nonDep,cpd,ig_value
2588,send,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2589,sending,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2590,sensation,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2591,sense,0.0,0.011736694262543885,7,1,0.75,0.01693247060900127
2592,sensible,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2593,sensitive,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2594,sent,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
2595,september,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2596,series,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2597,serious,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2598,seriously,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2599,seroquel,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2600,session,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2601,sessions,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2602,set,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2603,setting,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2604,several,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
2605,severe,0.0,0.017707917033761802,10,2,0.6666666666666666,0.025547124089080442
2606,severely,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2607,sex,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2608,sexiness,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2609,sexual,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
2610,sexuality,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2611,sexually,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
2612,sfw,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2613,shadow,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2614,shake,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2615,shakes,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2616,shakey,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2617,shaking,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2618,shaky,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2619,shallow,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2620,shames,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2621,share,0.0,0.007860159198602208,1,4,0.6,0.01133981269642037
2622,sharing,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2623,sharpened,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2624,sharpest,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2625,shave,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2626,shaving,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2627,sheer,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2628,shes,0.0,0.0092843714662038,2,4,0.3333333333333333,0.013394516672062706
2629,shifts,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2630,shirt,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2631,shit,0.0,0.014673558930562297,9,1,0.8,0.021169470701313697
2632,shitty,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2633,shock,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2634,shoes,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2635,shop,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2636,shopping,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2637,short,0.0,0.01027523787415664,6,1,0.7142857142857143,0.014824034724999713
2638,shorty,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2639,shot,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2640,shoulder,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2641,shoulders,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2642,shouldnt,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2643,shouldve,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2644,shouted,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2645,show,0.0,0.010897933521808427,2,5,0.42857142857142855,0.01572239464785008
2646,showed,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2647,shower,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2648,showered,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2649,showing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2650,shown,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2651,shows,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2652,shut,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2653,shutdown,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2654,shy,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2655,sibling,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2656,siblings,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2657,sick,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
2658,side,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
2659,sideeffects,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2660,sidewalk,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2661,sigh,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2662,sight,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2663,significant,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2664,signs,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2665,silences,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2666,silliness,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2667,silver,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2668,similar,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2669,simple,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2670,simply,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2671,since,0.0,0.05546877038059746,29,8,0.5675675675675675,0.08002451995229576
2672,singing,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
2673,single,0.0,0.010401701669030471,5,2,0.42857142857142855,0.01500648341471611
2674,sister,0.0,0.013750029755904761,4,5,0.1111111111111111,0.01983709974091885
2675,sisters,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2676,sit,0.0,0.011736694262543885,7,1,0.75,0.01693247060900127
2677,sitting,0.0,0.011639208768652973,8,0,1.0,0.01679182877040608
2678,situation,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2679,six,0.0,0.007676088074605134,2,3,0.2,0.011074254198659483
2680,skating,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2681,skeleton,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2682,skills,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
2683,skin,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2684,skinny,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2685,sky,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2686,slam,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2687,sleep,0.0,0.023598016467192014,15,1,0.875,0.03404474133203328
2688,sleepaids,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2689,sleepdream,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2690,sleeping,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
2691,sleeps,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2692,sleeves,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2693,slept,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2694,slicing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2695,slight,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2696,slightest,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2697,slightly,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2698,sling,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2699,slings,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2700,slip,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2701,slipping,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2702,slow,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2703,slowed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2704,slowly,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2705,small,0.0,0.008954287188681836,4,2,0.3333333333333333,0.012918305721806855
2706,smallest,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2707,smart,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2708,smash,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2709,smile,0.0,0.022917575671314867,0,14,1.0,0.033063072770202706
2710,smiled,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2711,smiley,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2712,smiling,0.0,0.009692224376587285,0,6,1.0,0.013982924043285272
2713,smoke,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2714,smoking,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2715,smoothly,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2716,sn,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2717,snack,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2718,snap,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2719,snapped,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2720,snow,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2721,snowing,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2722,snows,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2723,sobbing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2724,sober,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
2725,sobriety,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2726,soccer,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2727,sociable,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2728,social,0.0,0.010547634895469468,4,3,0.14285714285714285,0.015217020556800631
2729,socialize,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2730,socializing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2731,society,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2732,socket,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2733,solace,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2734,sold,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2735,sole,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2736,solo,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2737,solve,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2738,solved,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2739,someday,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2740,somehow,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2741,someone,0.0,0.025251570735229434,13,4,0.5294117647058824,0.036430315874370955
2742,someoneanyone,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2743,someones,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2744,something,0.0,0.05094155389683229,28,6,0.6470588235294118,0.07349312718213674
2745,sometimes,0.0,0.011639208768652973,8,0,1.0,0.01679182877040608
2746,somewhere,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2747,son,0.0,0.009478573106979436,1,5,0.6666666666666666,0.013674690416142221
2748,song,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
2749,soon,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2750,sophomore,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
2751,sorry,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
2752,sort,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2753,sorted,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2754,sorts,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2755,soul,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2756,sound,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2757,sounding,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2758,sounds,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2759,south,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2760,spa,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2761,space,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
2762,spare,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2763,speak,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2764,special,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
2765,specializing,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2766,specific,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2767,specifically,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2768,specifics,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2769,speed,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2770,spend,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2771,spends,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2772,spent,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2773,spike,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2774,spilled,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2775,spiraled,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2776,spiralling,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2777,spirited,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2778,split,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2779,spoken,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2780,spoonfork,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2781,sport,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2782,sports,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2783,spotty,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2784,spraining,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2785,spring,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2786,spunky,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2787,squish,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2788,ss,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2789,stabbing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2790,stable,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2791,stage,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2792,stand,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2793,stanford,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2794,stare,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2795,stared,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2796,staring,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2797,stars,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2798,start,0.0,0.022217383649973672,12,3,0.6,0.03205290921334314
2799,started,0.0,0.042085112976262495,17,11,0.21428571428571427,0.060715983786104655
2800,starting,0.0,0.02084108947520611,10,4,0.42857142857142855,0.030067336432602065
2801,starts,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
2802,startup,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2803,state,0.0,0.013437296978133147,6,3,0.3333333333333333,0.019385921713304
2804,staticy,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2805,stating,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2806,station,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2807,statistically,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2808,statistics,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2809,staunch,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2810,stay,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
2811,staycation,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2812,stayed,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2813,staying,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2814,stealing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2815,steam,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2816,stem,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2817,stemmed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2818,stemming,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2819,step,0.0,0.006247034688436352,1,3,0.5,0.009012565965267672
2820,stepdad,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2821,stepmother,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2822,stepsrolls,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2823,stick,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2824,sticks,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2825,still,0.0,0.05087947625699648,25,9,0.47058823529411764,0.07340356807899528
2826,stimuli,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2827,stitches,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2828,stoked,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2829,stolen,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2830,stomach,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2831,stomachache,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2832,stone,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2833,stop,0.0,0.02667146202632739,15,3,0.6666666666666666,0.0384787859986403
2834,stopped,0.0,0.01027523787415664,6,1,0.7142857142857143,0.014824034724999713
2835,stopping,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2836,stops,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2837,store,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2838,stories,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2839,story,0.0,0.0088183915378462,5,1,0.6666666666666666,0.012722249740267366
2840,straight,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2841,straightened,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2842,stranger,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2843,strangers,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2844,strategy,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2845,streak,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2846,strength,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2847,stress,0.0,0.009109611790765929,3,3,0.0,0.013142391754961014
2848,stressed,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2849,stressful,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2850,strides,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2851,stromboli,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2852,strong,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
2853,stronger,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2854,strongly,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2855,struggle,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2856,struggled,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
2857,struggling,0.0,0.010713043329591993,3,4,0.14285714285714285,0.015455654484429981
2858,stuck,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
2859,student,0.0,0.01199018674113236,5,3,0.25,0.017298182950763685
2860,students,0.0,0.007860159198602208,1,4,0.6,0.01133981269642037
2861,studies,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2862,study,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2863,studying,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2864,stuff,0.0,0.01623735334965299,9,2,0.6363636363636364,0.023425549154705516
2865,stupid,0.0,0.008701919484577523,6,0,1.0,0.012554216086614667
2866,stupidness,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2867,sub,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2868,subject,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2869,subtype,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2870,success,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2871,successfully,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2872,sucked,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
2873,sucking,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2874,sucks,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
2875,suddenly,0.0,0.0088183915378462,5,1,0.6666666666666666,0.012722249740267366
2876,suffer,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
2877,suffering,0.0,0.01027523787415664,6,1,0.7142857142857143,0.014824034724999713
2878,suffers,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2879,suffice,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2880,sugar,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2881,suggested,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2882,suggestions,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2883,suicidal,0.0,0.01027523787415664,6,1,0.7142857142857143,0.014824034724999713
2884,suicidality,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2885,suicide,0.0,0.020564448786076904,14,0,1.0,0.0296682282822871
2886,suicideocd,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2887,summer,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
2888,sun,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
2889,sunday,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
2890,sunny,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2891,sunrise,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2892,sunshine,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2893,super,0.0,0.0239950264835923,10,6,0.25,0.03461750571387723
2894,superbowl,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2895,superiority,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2896,superstar,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2897,support,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
2898,supportive,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2899,supposed,0.0,0.007240221295494479,5,0,1.0,0.010445431357948065
2900,suppress,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2901,sure,0.0,0.03269872507247683,21,1,0.9090909090909091,0.04717428850545313
2902,surface,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2903,surplus,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2904,surprise,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
2905,surprised,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
2906,surprises,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2907,surprising,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2908,surrounding,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2909,survive,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2910,survived,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2911,survivor,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2912,suspected,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2913,suspenseful,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2914,sweating,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2915,sweaty,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2916,sweet,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2917,sweetest,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2918,swings,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2919,swirling,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2920,switch,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2921,switched,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2922,symptoms,0.0,0.010168238507650454,7,0,1.0,0.014669667269562425
2923,table,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2924,tablets,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2925,tackling,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2926,take,0.0,0.029665154597664542,17,3,0.7,0.04279777142525365
2927,taken,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
2928,takes,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
2929,taking,0.0,0.014888995558983466,7,3,0.4,0.021480280056762724
2930,talents,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2931,talk,0.0,0.025132207033607572,15,2,0.7647058823529411,0.0362581104539792
2932,talked,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2933,talking,0.0,0.017629232152034255,11,1,0.8333333333333334,0.025433605800418868
2934,tall,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2935,tank,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2936,target,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2937,tasks,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
2938,tasting,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2939,tattoo,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
2940,tattoos,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2941,taught,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2942,tax,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2943,teach,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2944,teacher,0.0,0.007860159198602208,1,4,0.6,0.01133981269642037
2945,teachers,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2946,teaching,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
2947,team,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
2948,teammate,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2949,tears,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
2950,technically,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2951,techniques,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2952,tee,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
2953,teen,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
2954,teenager,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
