,feature,tfidf,mi_value,df_dep,df_nonDep,cpd,ig_value
1631,irritated,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
1632,irritates,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1633,is,0.0,0.32821792273712996,143,62,0.3951219512195122,0.47351836946373416
1634,ish,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1635,isi,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1636,island,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1637,ismy,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1638,isnt,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
1639,isolate,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1640,isolated,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1641,issue,0.0,0.008701919484577523,6,0,1.0,0.012554216086614667
1642,issues,0.0,0.01757022127274272,12,0,1.0,0.025348471097506597
1643,it,0.0,0.362359164346248,158,62,0.43636363636363634,0.5227737694230006
1644,its,0.0,0.06908035301571329,31,15,0.34782608695652173,0.09966188271862819
1645,itself,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1646,ive,0.0,0.07372443229981135,30,19,0.22448979591836735,0.10636187287129129
1647,jail,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1648,january,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1649,japan,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1650,jaw,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1651,jealous,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1652,jitters,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1653,jk,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1654,job,0.0,0.03455588488312224,14,9,0.21739130434782608,0.04985360375440995
1655,jobs,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1656,john,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1657,join,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1658,joining,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1659,joke,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1660,journal,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1661,journey,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
1662,journeyman,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1663,joy,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
1664,jr,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1665,july,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1666,jump,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1667,jumped,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1668,jumper,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1669,jumping,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1670,june,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
1671,juni,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1672,junior,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1673,just,0.10290374606850036,0.22758389908587295,107,37,0.4861111111111111,0.32833416259736237
1674,karma,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1675,karoke,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1676,keekos,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1677,keep,0.0,0.02816585558189425,16,3,0.6842105263157895,0.04063474017039337
1678,keeping,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
1679,keeps,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1680,kept,0.0,0.008701919484577523,6,0,1.0,0.012554216086614667
1681,key,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1682,keyed,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1683,kicked,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1684,kicks,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1685,kid,0.0,0.008954287188681836,4,2,0.3333333333333333,0.012918305721806855
1686,kidney,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1687,kids,0.0,0.007676088074605134,2,3,0.2,0.011074254198659483
1688,kill,0.0,0.01757022127274272,12,0,1.0,0.025348471097506597
1689,killed,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
1690,killing,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
1691,kills,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1692,kilos,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1693,kind,0.0,0.029645125280456056,18,2,0.8,0.04276887522864492
1694,kinda,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
1695,kindergarten,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1696,kinds,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1697,kiraright,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1698,kiss,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
1699,kisses,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1700,kitten,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1701,kitty,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
1702,klonopin,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1703,knee,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1704,knees,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1705,knew,0.0,0.007240221295494479,5,0,1.0,0.010445431357948065
1706,knife,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1707,knives,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1708,knock,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1709,knocking,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1710,knocks,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1711,know,0.0,0.11284255660807749,64,8,0.7777777777777778,0.1627973968197053
1712,knowing,0.0,0.009109611790765929,3,3,0.0,0.013142391754961014
1713,knowledge,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1714,known,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1715,knows,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1716,krabs,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1717,la,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1718,label,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1719,labor,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1720,lack,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
1721,laid,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1722,lake,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1723,lamictal,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1724,landlords,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1725,lap,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1726,laptop,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1727,large,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
1728,largely,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1729,last,0.0,0.05391295541781645,26,10,0.4444444444444444,0.07777995342095045
1730,lasted,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1731,late,0.0,0.007676088074605134,2,3,0.2,0.011074254198659483
1732,lately,0.0,0.01027523787415664,6,1,0.7142857142857143,0.014824034724999713
1733,later,0.0,0.007240221295494479,5,0,1.0,0.010445431357948065
1734,laugh,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
1735,laughed,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
1736,laughsthank,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1737,lay,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1738,layers,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1739,laying,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
1740,lazy,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1741,lbs,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1742,lead,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1743,leads,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1744,leaps,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1745,learn,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
1746,learning,0.0,0.008063632832409256,0,5,1.0,0.01163336309886609
1747,learnt,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1748,least,0.0,0.022306507678512152,11,4,0.4666666666666667,0.03218148800733944
1749,leave,0.0,0.019508545150036645,8,5,0.23076923076923078,0.028144881342915484
1750,leaves,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1751,leaving,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
1752,led,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1753,leered,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1754,left,0.0,0.031249695787303966,16,5,0.5238095238095238,0.04508378114163181
1755,leg,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1756,legs,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
1757,lemon,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1758,lesbian,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1759,less,0.0,0.007240221295494479,5,0,1.0,0.010445431357948065
1760,lesson,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
1761,lessons,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1762,let,0.0,0.023598016467192014,15,1,0.875,0.03404474133203328
1763,letter,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1764,letters,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1765,letting,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
1766,level,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
1767,levels,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1768,lewey,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1769,lexapro,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1770,liar,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1771,library,0.0,0.004822422863544671,0,3,1.0,0.006957285550304726
1772,license,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
1773,lie,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
1774,lied,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1775,lies,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1776,life,0.0,0.09963903305107574,37,29,0.12121212121212122,0.14374873886175832
1777,lifetime,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1778,light,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1779,lighter,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1780,like,0.0,0.183013159630325,89,28,0.5213675213675214,0.26403217781609023
1781,likely,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
1782,likes,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1783,limit,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1784,line,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1785,list,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
1786,listen,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1787,listening,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1788,literally,0.0,0.010401701669030471,5,2,0.42857142857142855,0.01500648341471611
1789,lithium,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1790,litter,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1791,little,0.0,0.03662201271005714,11,13,0.08333333333333333,0.05283439612417096
1792,littlethank,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1793,live,0.0,0.022306507678512152,11,4,0.4666666666666667,0.03218148800733944
1794,lived,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
1795,lives,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
1796,living,0.0,0.013750029755904761,4,5,0.1111111111111111,0.01983709974091885
1797,loans,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1798,local,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
1799,locked,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1800,lol,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
1801,london,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1802,lonely,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1803,long,0.0,0.04198308107761253,18,10,0.2857142857142857,0.06056878287191014
1804,longer,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
1805,longest,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1806,look,0.0,0.04051421860967782,17,10,0.25925925925925924,0.05844966227367243
1807,looked,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
1808,looking,0.0,0.013310268294418502,7,2,0.5555555555555556,0.01920265806125787
1809,lookout,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1810,looks,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1811,lose,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
1812,loser,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1813,losing,0.0,0.01027523787415664,6,1,0.7142857142857143,0.014824034724999713
1814,loss,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
1815,lost,0.0,0.015026108074736599,6,4,0.2,0.021678091603283933
1816,lot,0.0,0.055802258336087714,33,4,0.7837837837837838,0.08050564137187766
1817,lots,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
1818,loud,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1819,loudly,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1820,love,0.0,0.051764498653075815,5,27,0.6875,0.07468038550089573
1821,loved,0.0,0.007860159198602208,1,4,0.6,0.01133981269642037
1822,lovely,0.0,0.006440377805464893,0,4,1.0,0.009291501121394652
1823,lover,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1824,loves,0.0,0.006073047396477765,2,2,0.0,0.008761555361981754
1825,loving,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
1826,low,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
1827,lower,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1828,lowest,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
1829,lows,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1830,luckily,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1831,lucky,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1832,luigi,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1833,lunch,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1834,lying,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
1835,mac,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1836,macho,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1837,mad,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
1838,made,0.0,0.05609412651784922,19,18,0.02702702702702703,0.08092671815029817
1839,maed,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1840,mail,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1841,main,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
1842,mainly,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1843,maintained,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1844,majesty,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1845,major,0.0,0.023637712568216382,14,2,0.75,0.034102010700123864
1846,majority,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
1847,make,0.0,0.049453054008422224,22,11,0.3333333333333333,0.07134567577476436
1848,makeover,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1849,makes,0.0,0.04394778518467606,15,14,0.034482758620689655,0.06340325174398453
1850,making,0.0,0.02084108947520611,10,4,0.42857142857142855,0.030067336432602065
1851,male,0.0,0.008701919484577523,6,0,1.0,0.012554216086614667
1852,mall,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1853,malnourished,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1854,malnutrition,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1855,mama,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1856,man,0.0,0.01577065701134497,2,8,0.6,0.022752248661828123
1857,manage,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
1858,managed,0.0,0.007511412231205749,3,2,0.2,0.010836677176032872
1859,managing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1860,manic,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1861,manipulative,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1862,manner,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1863,mantra,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1864,many,0.0,0.0298454310407352,14,6,0.4,0.0430578553556612
1865,march,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
1866,marked,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1867,marker,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1868,marks,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1869,marriad,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1870,marriage,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1871,marriages,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1872,married,0.0,0.007860159198602208,1,4,0.6,0.01133981269642037
1873,marry,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
1874,masochist,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1875,massive,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1876,masterpieces,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1877,masters,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1878,mastiff,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1879,matches,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1880,mate,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1881,mater,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1882,material,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1883,mates,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1884,math,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1885,matience,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1886,matter,0.0,0.016472911385715897,7,4,0.2727272727272727,0.023765387565174878
1887,matters,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1888,may,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
1889,maybe,0.0,0.013202791058922381,8,1,0.7777777777777778,0.019047601186599206
1890,mba,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1891,me,0.0,0.30785561635808933,131,66,0.3299492385786802,0.44414177102963026
1892,meal,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
1893,mean,0.0,0.007366125204724907,4,1,0.6,0.010627072303423746
1894,meaning,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1895,meaningless,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1896,means,0.0,0.007676088074605134,2,3,0.2,0.011074254198659483
1897,meant,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1898,meantime,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1899,meanwhile,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1900,meas,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1901,meat,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1902,mechanism,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1903,media,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
1904,medical,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1905,medicate,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1906,medication,0.0,0.016080335720380257,11,0,1.0,0.02319902059962109
1907,mediocre,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1908,meditation,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1909,meds,0.0,0.01757022127274272,12,0,1.0,0.025348471097506597
1910,meet,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
1911,meeting,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1912,mei,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1913,melt,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1914,melting,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1915,members,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1916,memes,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1917,memories,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
1918,memory,0.0,0.007240221295494479,5,0,1.0,0.010445431357948065
1919,men,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1920,mental,0.0,0.02976530537948962,15,5,0.5,0.042942258461534544
1921,mentally,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
1922,mention,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1923,mentioned,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
1924,mentions,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1925,meows,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1926,mess,0.0,0.007240221295494479,5,0,1.0,0.010445431357948065
1927,messaged,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1928,messages,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
1929,messed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1930,messing,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1931,messy,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1932,met,0.0,0.007676088074605134,2,3,0.2,0.011074254198659483
1933,meth,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1934,mf,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1935,mg,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
1936,mid,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1937,middle,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
1938,might,0.0,0.01358388218064877,5,4,0.1111111111111111,0.019597399458040732
1939,migraine,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1940,migraines,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1941,mild,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1942,milder,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1943,mildmoderate,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1944,miles,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
1945,milestone,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1946,military,0.0,0.006247034688436352,1,3,0.5,0.009012565965267672
1947,million,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1948,mind,0.0,0.0088183915378462,5,1,0.6666666666666666,0.012722249740267366
1949,minded,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1950,mindfulness,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1951,mindset,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1952,mine,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
1953,mini,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1954,ministers,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1955,minnesota,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1956,mins,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1957,mints,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1958,minute,0.0,0.007240221295494479,5,0,1.0,0.010445431357948065
1959,minutes,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
1960,mirror,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1961,mirth,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1962,misdiagnosed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1963,miserable,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
1964,miss,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1965,missed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1966,mistakes,0.0,0.004475213862199281,2,1,0.3333333333333333,0.006456368845912053
1967,misunderstood,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1968,mitigate,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1969,miyuleft,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1970,mo,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1971,model,0.0,0.0032097319616439975,0,2,1.0,0.004630664383645566
1972,moderate,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1973,moderately,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1974,mom,0.0,0.021098017266319696,8,6,0.14285714285714285,0.030438004882708425
1975,moment,0.0,0.015026108074736599,6,4,0.2,0.021678091603283933
1976,moments,0.0,0.005918409128681631,3,1,0.5,0.008538459499900175
1977,moms,0.0,0.003036510252257249,1,1,0.0,0.004380758282538699
1978,monday,0.0,0.005783113843806052,4,0,1.0,0.008343269663354747
1979,mondaythursday,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1980,money,0.0,0.007860159198602208,1,4,0.6,0.01133981269642037
1981,month,0.0,0.016472911385715897,7,4,0.2727272727272727,0.023765387565174878
1982,months,0.16827058882559556,0.054120874901367216,22,14,0.2222222222222222,0.07807991782877366
1983,mood,0.0,0.009109611790765929,3,3,0.0,0.013142391754961014
1984,moon,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1985,more,0.0,0.07232785369989667,37,11,0.5416666666666666,0.10434703585098348
1986,morning,0.0,0.013310268294418502,7,2,0.5555555555555556,0.01920265806125787
1987,mornings,0.0,0.004639163578554617,1,2,0.3333333333333333,0.0066928982886529376
1988,morons,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1989,morphed,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1990,most,0.0,0.040269933327988235,21,6,0.5555555555555556,0.05809723310921666
1991,mostly,0.0,0.011736694262543885,7,1,0.75,0.01693247060900127
1992,mother,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
1993,motivate,0.0,0.0014390394685112103,1,0,1.0,0.002076095104863729
1994,motivated,0.0,0.0016022694362928056,0,1,1.0,0.0023115861699068985
1995,motivation,0.0,0.004330567336008411,3,0,1.0,0.006247688019894171
1996,mouth,0.0,0.0028825522775071215,2,0,1.0,0.004158643875861512
1997,move,0.0,0.01199018674113236,5,3,0.25,0.017298182950763685
1998,moved,0.0,0.006247034688436352,1,3,0.5,0.009012565965267672
